area_code,cell_code,X,Y,Z,Status
25,29-46-01-L1,23,10,1,enable
25,29-46-01-LS,23,10,2,enable
25,29-47-01-LS,24,9,1,enable
25,29-48-01-L1,24,10,1,enable
25,29-48-01-LS,24,10,2,enable
25,29-49-01-LS,25,9,1,enable
25,29-50-01-L1,25,10,1,enable
25,29-50-01-LS,25,10,2,enable
25,29-51-01-LS,26,9,1,enable
25,29-52-01-L1,26,10,1,enable
25,29-52-01-LS,26,10,2,enable
25,29-54-01-L1,27,10,1,enable
25,29-54-01-LS,27,10,2,enable
25,30-11-01-L1,6,11,1,enable
25,30-11-01-LS,6,11,2,enable
25,30-12-01-L1,6,12,1,enable
25,30-12-01-LS,6,12,2,enable
25,30-13-01-L1,7,11,1,enable
25,30-13-01-LS,7,11,2,enable
25,30-14-01-L1,7,12,1,enable
25,30-14-01-LS,7,12,2,enable
25,30-15-01-L1,8,11,1,enable
25,30-15-01-LS,8,11,2,enable
25,30-16-01-L1,8,12,1,enable
25,30-16-01-LS,8,12,2,enable
25,30-17-01-L1,9,11,1,enable
25,30-17-01-LS,9,11,2,enable
25,30-18-01-L1,9,12,1,enable
25,30-18-01-LS,9,12,2,enable
25,30-19-01-L1,10,11,1,enable
25,30-19-01-LS,10,11,2,enable
25,30-20-01-L1,10,12,1,enable
25,30-20-01-LS,10,12,2,enable
25,30-21-01-L1,11,11,1,enable
25,30-21-01-LS,11,11,2,enable
25,30-22-01-L1,11,12,1,enable
25,30-22-01-LS,11,12,2,enable
25,30-23-01-L1,12,11,1,enable
25,30-23-01-LS,12,11,2,enable
25,30-24-01-L1,12,12,1,enable
25,30-24-01-LS,12,12,2,enable
25,30-25-01-L1,13,11,1,enable
25,30-25-01-LS,13,11,2,enable
25,30-26-01-L1,13,12,1,enable
25,30-26-01-LS,13,12,2,enable
25,30-27-01-L1,14,11,1,enable
25,30-27-01-LS,14,11,2,enable
25,30-28-01-L1,14,12,1,enable
25,30-28-01-LS,14,12,2,enable
25,30-29-01-L1,15,11,1,enable
25,30-29-01-LS,15,11,2,enable
25,30-30-01-L1,15,12,1,enable
25,30-30-01-LS,15,12,2,enable
25,30-31-01-L1,16,11,1,enable
25,30-31-01-LS,16,11,2,enable
25,30-32-01-L1,16,12,1,enable
25,30-32-01-LS,16,12,2,enable
25,30-33-01-L1,17,11,1,enable
25,30-33-01-LS,17,11,2,enable
25,30-34-01-L1,17,12,1,enable
25,30-34-01-LS,17,12,2,enable
25,30-35-01-L1,18,11,1,enable
25,30-35-01-LS,18,11,2,enable
25,30-36-01-L1,18,12,1,enable
25,30-36-01-LS,18,12,2,enable
25,30-37-01-L1,19,11,1,enable
25,30-37-01-LS,19,11,2,enable
25,30-38-01-L1,19,12,1,enable
25,30-38-01-LS,19,12,2,enable
25,30-39-01-L1,20,11,1,enable
25,30-39-01-LS,20,11,2,enable
25,30-40-01-L1,20,12,1,enable
25,30-40-01-LS,20,12,2,enable
25,30-41-01-L1,21,11,1,enable
25,30-41-01-LS,21,11,2,enable
25,30-42-01-L1,21,12,1,enable
25,30-42-01-LS,21,12,2,enable
25,30-43-01-L1,22,11,1,enable
25,30-43-01-LS,22,11,2,enable
25,30-44-01-L1,22,12,1,enable
25,30-44-01-LS,22,12,2,enable
25,30-45-01-L1,23,11,1,enable
25,30-45-01-LS,23,11,2,enable
25,30-46-01-L1,23,12,1,enable
25,30-46-01-LS,23,12,2,enable
25,30-47-01-L1,24,11,1,enable
25,30-47-01-LS,24,11,2,enable
25,30-48-01-L1,24,12,1,enable
25,30-48-01-LS,24,12,2,enable
25,30-49-01-L1,25,11,1,enable
25,30-49-01-LS,25,11,2,enable
25,30-50-01-L1,25,12,1,enable
25,30-50-01-LS,25,12,2,enable
25,30-51-01-L1,26,11,1,enable
25,30-51-01-LS,26,11,2,enable
25,30-52-01-L1,26,12,1,enable
25,30-52-01-LS,26,12,2,enable
25,30-53-01-L1,27,11,1,enable
25,30-53-01-LS,27,11,2,enable
25,30-54-01-L1,27,12,1,enable
25,30-54-01-LS,27,12,2,enable
25,30-56-01-L1,28,12,1,enable
25,31-11-01-L1,6,13,1,enable
25,31-11-01-LS,6,13,2,enable
25,31-12-01-L1,6,14,1,enable
25,31-12-01-LS,6,14,2,enable
25,31-13-01-L1,7,13,1,enable
25,31-13-01-LS,7,13,2,enable
25,31-14-01-L1,7,14,1,enable
25,31-14-01-LS,7,14,2,enable
25,31-15-01-L1,8,13,1,enable
25,31-15-01-LS,8,13,2,enable
25,31-16-01-L1,8,14,1,enable
25,31-16-01-LS,8,14,2,enable
25,31-17-01-L1,9,13,1,enable
25,31-17-01-LS,9,13,2,enable
25,31-18-01-L1,9,14,1,enable
25,31-18-01-LS,9,14,2,enable
25,31-19-01-L1,10,13,1,enable
25,31-19-01-LS,10,13,2,enable
25,31-20-01-L1,10,14,1,enable
25,31-20-01-LS,10,14,2,enable
25,31-21-01-L1,11,13,1,enable
25,31-21-01-LS,11,13,2,enable
25,31-22-01-L1,11,14,1,enable
25,31-22-01-LS,11,14,2,enable
25,31-23-01-L1,12,13,1,enable
25,31-23-01-LS,12,13,2,enable
25,31-24-01-L1,12,14,1,enable
25,31-24-01-LS,12,14,2,enable
25,31-25-01-L1,13,13,1,enable
25,31-25-01-LS,13,13,2,enable
25,31-26-01-L1,13,14,1,enable
25,31-26-01-LS,13,14,2,enable
25,31-27-01-L1,14,13,1,enable
25,31-27-01-LS,14,13,2,enable
25,31-28-01-L1,14,14,1,enable
25,31-28-01-LS,14,14,2,enable
25,31-29-01-L1,15,13,1,enable
25,31-29-01-LS,15,13,2,enable
25,31-30-01-L1,15,14,1,enable
25,31-30-01-LS,15,14,2,enable
25,31-31-01-L1,16,13,1,enable
25,31-31-01-LS,16,13,2,enable
25,31-32-01-L1,16,14,1,enable
25,31-32-01-LS,16,14,2,enable
25,31-33-01-L1,17,13,1,enable
25,31-33-01-LS,17,13,2,enable
25,31-34-01-L1,17,14,1,enable
25,31-34-01-LS,17,14,2,enable
25,31-35-01-L1,18,13,1,enable
25,31-35-01-LS,18,13,2,enable
25,31-36-01-L1,18,14,1,enable
25,31-36-01-LS,18,14,2,enable
25,31-37-01-L1,19,13,1,enable
25,31-37-01-LS,19,13,2,enable
25,31-38-01-L1,19,14,1,enable
25,31-38-01-LS,19,14,2,enable
25,31-39-01-L1,20,13,1,enable
25,31-39-01-LS,20,13,2,enable
25,31-40-01-L1,20,14,1,enable
25,31-40-01-LS,20,14,2,enable
25,31-41-01-L1,21,13,1,enable
25,31-41-01-LS,21,13,2,enable
25,31-42-01-L1,21,14,1,enable
25,31-42-01-LS,21,14,2,enable
25,31-43-01-L1,22,13,1,enable
25,31-43-01-LS,22,13,2,enable
25,31-44-01-L1,22,14,1,enable
25,31-44-01-LS,22,14,2,enable
25,31-45-01-L1,23,13,1,enable
25,31-45-01-LS,23,13,2,enable
25,31-46-01-L1,23,14,1,enable
25,31-46-01-LS,23,14,2,enable
25,31-47-01-L1,24,13,1,enable
25,31-47-01-LS,24,13,2,enable
25,31-48-01-L1,24,14,1,enable
25,31-48-01-LS,24,14,2,enable
25,31-49-01-L1,25,13,1,enable
25,31-49-01-LS,25,13,2,enable
25,31-50-01-L1,25,14,1,enable
25,31-50-01-LS,25,14,2,enable
25,31-51-01-L1,26,13,1,enable
25,31-51-01-LS,26,13,2,enable
25,31-52-01-L1,26,14,1,enable
25,31-52-01-LS,26,14,2,enable
25,31-53-01-L1,27,13,1,enable
25,31-53-01-LS,27,13,2,enable
25,31-54-01-L1,27,14,1,enable
25,31-54-01-LS,27,14,2,enable
25,31-55-01-L1,28,13,1,enable
25,31-57-01-L1,29,13,1,enable
25,32-11-01-L1,6,15,1,enable
25,32-11-01-LS,6,15,2,enable
25,32-12-01-L1,6,16,1,enable
25,32-12-01-LS,6,16,2,enable
25,32-13-01-L1,7,15,1,enable
25,32-13-01-LS,7,15,2,enable
25,32-14-01-L1,7,16,1,enable
25,32-14-01-LS,7,16,2,enable
25,32-15-01-L1,8,15,1,enable
25,32-15-01-LS,8,15,2,enable
25,32-16-01-L1,8,16,1,enable
25,32-16-01-LS,8,16,2,enable
25,32-17-01-L1,9,15,1,enable
25,32-17-01-LS,9,15,2,enable
25,32-18-01-L1,9,16,1,enable
25,32-18-01-LS,9,16,2,enable
25,32-19-01-L1,10,15,1,enable
25,32-19-01-LS,10,15,2,enable
25,32-20-01-L1,10,16,1,enable
25,32-20-01-LS,10,16,2,enable
25,32-21-01-L1,11,15,1,enable
25,32-21-01-LS,11,15,2,enable
25,32-22-01-L1,11,16,1,enable
25,32-22-01-LS,11,16,2,enable
25,32-23-01-L1,12,15,1,enable
25,32-23-01-LS,12,15,2,enable
25,32-24-01-L1,12,16,1,enable
25,32-24-01-LS,12,16,2,enable
25,32-25-01-L1,13,15,1,enable
25,32-25-01-LS,13,15,2,enable
25,32-26-01-L1,13,16,1,enable
25,32-26-01-LS,13,16,2,enable
25,32-27-01-L1,14,15,1,enable
25,32-27-01-LS,14,15,2,enable
25,32-28-01-L1,14,16,1,enable
25,32-28-01-LS,14,16,2,enable
25,32-29-01-L1,15,15,1,enable
25,32-29-01-LS,15,15,2,enable
25,32-30-01-L1,15,16,1,enable
25,32-30-01-LS,15,16,2,enable
25,32-31-01-L1,16,15,1,enable
25,32-31-01-LS,16,15,2,enable
25,32-32-01-L1,16,16,1,enable
25,32-32-01-LS,16,16,2,enable
25,32-33-01-L1,17,15,1,enable
25,32-33-01-LS,17,15,2,enable
25,32-34-01-L1,17,16,1,enable
25,32-34-01-LS,17,16,2,enable
25,32-35-01-L1,18,15,1,enable
25,32-35-01-LS,18,15,2,enable
25,32-36-01-L1,18,16,1,enable
25,32-36-01-LS,18,16,2,enable
25,32-37-01-L1,19,15,1,enable
25,32-37-01-LS,19,15,2,enable
25,32-38-01-L1,19,16,1,enable
25,32-38-01-LS,19,16,2,enable
25,32-39-01-L1,20,15,1,enable
25,32-39-01-LS,20,15,2,enable
25,32-40-01-L1,20,16,1,enable
25,32-40-01-LS,20,16,2,enable
25,32-41-01-L1,21,15,1,enable
25,32-41-01-LS,21,15,2,enable
25,32-42-01-L1,21,16,1,enable
25,32-42-01-LS,21,16,2,enable
25,32-43-01-L1,22,15,1,enable
25,32-43-01-LS,22,15,2,enable
25,32-44-01-L1,22,16,1,enable
25,32-44-01-LS,22,16,2,enable
25,32-45-01-L1,23,15,1,enable
25,32-45-01-LS,23,15,2,enable
25,32-46-01-L1,23,16,1,enable
25,32-46-01-LS,23,16,2,enable
25,32-47-01-L1,24,15,1,enable
25,32-47-01-LS,24,15,2,enable
25,32-48-01-L1,24,16,1,enable
25,32-48-01-LS,24,16,2,enable
25,32-49-01-L1,25,15,1,enable
25,32-49-01-LS,25,15,2,enable
25,32-50-01-L1,25,16,1,enable
25,32-50-01-LS,25,16,2,enable
25,32-51-01-L1,26,15,1,enable
25,32-51-01-LS,26,15,2,enable
25,32-52-01-L1,26,16,1,enable
25,32-52-01-LS,26,16,2,enable
25,32-53-01-L1,27,15,1,enable
25,32-53-01-LS,27,15,2,enable
25,32-54-01-L1,27,16,1,enable
25,32-54-01-LS,27,16,2,enable
25,32-55-01-L1,28,15,1,enable
25,32-55-01-LS,28,15,2,enable
25,32-56-01-L1,28,16,1,enable
25,32-56-01-LS,28,16,2,enable
25,32-57-01-L1,29,15,1,enable
25,32-57-01-LS,29,15,2,enable
25,32-58-01-L1,29,16,1,enable
25,32-58-01-LS,29,16,2,enable
25,32-59-01-L1,30,15,1,enable
25,32-59-01-LS,30,15,2,enable
25,32-60-01-L1,30,16,1,enable
25,32-60-01-LS,30,16,2,enable
25,32-61-01-L1,31,15,1,enable
25,32-62-01-L1,31,16,1,enable
25,32-63-01-L1,32,15,1,enable
25,32-64-01-L1,32,16,1,enable
25,32-65-01-L1,33,15,1,enable
25,32-66-01-L1,33,16,1,enable
25,32-67-01-L1,34,15,1,enable
25,32-68-01-L1,34,16,1,enable
25,32-69-01-L1,35,15,1,enable
25,32-70-01-L1,35,16,1,enable
25,32-71-01-L1,36,15,1,enable
25,32-72-01-L1,36,16,1,enable
25,32-73-01-L1,37,15,1,enable
25,32-74-01-L1,37,16,1,enable
25,32-75-01-L1,38,15,1,enable
25,32-76-01-L1,38,16,1,enable
25,32-77-01-L1,39,15,1,enable
25,32-78-01-L1,39,16,1,enable
25,32-79-01-L1,40,15,1,enable
25,32-80-01-L1,40,16,1,enable
25,33-11-01-L1,6,17,1,enable
25,33-11-01-LS,6,17,2,enable
25,33-12-01-L1,6,18,1,enable
25,33-12-01-LS,6,18,2,enable
25,33-13-01-L1,7,17,1,enable
25,33-13-01-LS,7,17,2,enable
25,33-14-01-L1,7,18,1,enable
25,33-14-01-LS,7,18,2,enable
25,33-15-01-L1,8,17,1,enable
25,33-15-01-LS,8,17,2,enable
25,33-16-01-L1,8,18,1,enable
25,33-16-01-LS,8,18,2,enable
25,33-17-01-L1,9,17,1,enable
25,33-17-01-LS,9,17,2,enable
25,33-18-01-L1,9,18,1,enable
25,33-18-01-LS,9,18,2,enable
25,33-19-01-L1,10,17,1,enable
25,33-19-01-LS,10,17,2,enable
25,33-20-01-L1,10,18,1,enable
25,33-20-01-LS,10,18,2,enable
25,33-21-01-L1,11,17,1,enable
25,33-21-01-LS,11,17,2,enable
25,33-22-01-L1,11,18,1,enable
25,33-22-01-LS,11,18,2,enable
25,33-23-01-L1,12,17,1,enable
25,33-23-01-LS,12,17,2,enable
25,33-24-01-L1,12,18,1,enable
25,33-24-01-LS,12,18,2,enable
25,33-25-01-L1,13,17,1,enable
25,33-25-01-LS,13,17,2,enable
25,33-26-01-L1,13,18,1,enable
25,33-26-01-LS,13,18,2,enable
25,33-27-01-L1,14,17,1,enable
25,33-27-01-LS,14,17,2,enable
25,33-28-01-L1,14,18,1,enable
25,33-28-01-LS,14,18,2,enable
25,33-29-01-L1,15,17,1,enable
25,33-29-01-LS,15,17,2,enable
25,33-30-01-L1,15,18,1,enable
25,33-30-01-LS,15,18,2,enable
25,33-31-01-L1,16,17,1,enable
25,33-31-01-LS,16,17,2,enable
25,33-32-01-L1,16,18,1,enable
25,33-32-01-LS,16,18,2,enable
25,33-33-01-L1,17,17,1,enable
25,33-33-01-LS,17,17,2,enable
25,33-34-01-L1,17,18,1,enable
25,33-34-01-LS,17,18,2,enable
25,33-35-01-L1,18,17,1,enable
25,33-35-01-LS,18,17,2,enable
25,33-36-01-L1,18,18,1,enable
25,33-36-01-LS,18,18,2,enable
25,33-37-01-L1,19,17,1,enable
25,33-37-01-LS,19,17,2,enable
25,33-38-01-L1,19,18,1,enable
25,33-38-01-LS,19,18,2,enable
25,33-39-01-L1,20,17,1,enable
25,33-39-01-LS,20,17,2,enable
25,33-40-01-L1,20,18,1,enable
25,33-40-01-LS,20,18,2,enable
25,33-41-01-L1,21,17,1,enable
25,33-41-01-LS,21,17,2,enable
25,33-42-01-L1,21,18,1,enable
25,33-42-01-LS,21,18,2,enable
25,33-43-01-L1,22,17,1,enable
25,33-43-01-LS,22,17,2,enable
25,33-44-01-L1,22,18,1,enable
25,33-44-01-LS,22,18,2,enable
25,33-45-01-L1,23,17,1,enable
25,33-45-01-LS,23,17,2,enable
25,33-46-01-L1,23,18,1,enable
25,33-46-01-LS,23,18,2,enable
25,33-47-01-L1,24,17,1,enable
25,33-47-01-LS,24,17,2,enable
25,33-48-01-L1,24,18,1,enable
25,33-48-01-LS,24,18,2,enable
25,33-49-01-L1,25,17,1,enable
25,33-49-01-LS,25,17,2,enable
25,33-50-01-L1,25,18,1,enable
25,33-50-01-LS,25,18,2,enable
25,33-51-01-L1,26,17,1,enable
25,33-51-01-LS,26,17,2,enable
25,33-52-01-L1,26,18,1,enable
25,33-52-01-LS,26,18,2,enable
25,33-53-01-L1,27,17,1,enable
25,33-53-01-LS,27,17,2,enable
25,33-54-01-L1,27,18,1,enable
25,33-54-01-LS,27,18,2,enable
25,33-55-01-L1,28,17,1,enable
25,33-55-01-LS,28,17,2,enable
25,33-56-01-L1,28,18,1,enable
25,33-56-01-LS,28,18,2,enable
25,33-57-01-L1,29,17,1,enable
25,33-57-01-LS,29,17,2,enable
25,33-58-01-L1,29,18,1,enable
25,33-58-01-LS,29,18,2,enable
25,33-59-01-L1,30,17,1,enable
25,33-59-01-LS,30,17,2,enable
25,33-60-01-L1,30,18,1,enable
25,33-60-01-LS,30,18,2,enable
25,33-61-01-L1,31,17,1,enable
25,33-62-01-L1,31,18,1,enable
25,33-63-01-L1,32,17,1,enable
25,33-64-01-L1,32,18,1,enable
25,33-65-01-L1,33,17,1,enable
25,33-66-01-L1,33,18,1,enable
25,33-67-01-L1,34,17,1,enable
25,33-68-01-L1,34,18,1,enable
25,33-69-01-L1,35,17,1,enable
25,33-70-01-L1,35,18,1,enable
25,33-71-01-L1,36,17,1,enable
25,33-72-01-L1,36,18,1,enable
25,33-73-01-L1,37,17,1,enable
25,33-74-01-L1,37,18,1,enable
25,33-75-01-L1,38,17,1,enable
25,33-76-01-L1,38,18,1,enable
25,33-77-01-L1,39,17,1,enable
25,33-78-01-L1,39,18,1,enable
25,33-79-01-L1,40,17,1,enable
25,33-80-01-L1,40,18,1,enable
M00,M00-01-P1,1,1,1,enable
M00,M00-01-P2,1,1,2,enable
M00,M00-01-S2,1,1,2,enable
M00,M00-01-S3,1,1,3,enable
M00,M00-02-P1,1,2,1,enable
M00,M00-02-P2,1,2,2,enable
M00,M00-03-P1,2,1,1,enable
M00,M00-03-P2,2,1,2,enable
M00,M00-03-S2,2,1,2,enable
M00,M00-03-S3,2,1,3,enable
M00,M00-04-P1,2,2,1,enable
M00,M00-04-P2,2,2,2,enable
M00,M00-05-P1,3,1,1,enable
M00,M00-05-P2,3,1,2,enable
M00,M00-05-S2,3,1,2,enable
M00,M00-05-S3,3,1,3,enable
M00,M00-06-P1,3,2,1,enable
M00,M00-06-P2,3,2,2,enable
M00,M00-07-P1,4,1,1,enable
M00,M00-07-P2,4,1,2,enable
M00,M00-07-S2,4,1,2,enable
M00,M00-07-S3,4,1,3,enable
M00,M00-08-P1,4,2,1,enable
M00,M00-08-P2,4,2,2,enable
M00,M00-09-P1,5,1,1,enable
M00,M00-09-P2,5,1,2,enable
M00,M00-09-S2,5,1,2,enable
M00,M00-09-S3,5,1,3,enable
M00,M00-10-P1,5,2,1,enable
M00,M00-10-P2,5,2,2,enable
M00,M00-11-P1,6,1,1,enable
M00,M00-11-P2,6,1,2,enable
M00,M00-11-S2,6,1,2,enable
M00,M00-11-S3,6,1,3,enable
M00,M00-12-P1,6,2,1,enable
M00,M00-12-P2,6,2,2,enable
M00,M00-13-P1,7,1,1,enable
M00,M00-13-P2,7,1,2,enable
M00,M00-13-S2,7,1,2,enable
M00,M00-13-S3,7,1,3,enable
M00,M00-14-P1,7,2,1,enable
M00,M00-14-P2,7,2,2,enable
M00,M00-15-P1,8,1,1,enable
M00,M00-15-P2,8,1,2,enable
M00,M00-15-S2,8,1,2,enable
M00,M00-15-S3,8,1,3,enable
M00,M00-16-P1,8,2,1,enable
M00,M00-16-P2,8,2,2,enable
M00,M00-17-P1,9,1,1,enable
M00,M00-17-P2,9,1,2,enable
M00,M00-17-S2,9,1,2,enable
M00,M00-17-S3,9,1,3,enable
M00,M00-18-P1,9,2,1,enable
M00,M00-18-P2,9,2,2,enable
M00,M00-19-P1,10,1,1,enable
M00,M00-19-P2,10,1,2,enable
M00,M00-19-S2,10,1,2,enable
M00,M00-19-S3,10,1,3,enable
M00,M00-20-P1,10,2,1,enable
M00,M00-20-P2,10,2,2,enable
M00,M00-21-P1,11,1,1,enable
M00,M00-21-P2,11,1,2,enable
M00,M00-21-S2,11,1,2,enable
M00,M00-21-S3,11,1,3,enable
M00,M00-22-P1,11,2,1,enable
M00,M00-22-P2,11,2,2,enable
M00,M00-23-P1,12,1,1,enable
M00,M00-23-P2,12,1,2,enable
M00,M00-23-S2,12,1,2,enable
M00,M00-23-S3,12,1,3,enable
M00,M00-24-P1,12,2,1,enable
M00,M00-24-P2,12,2,2,enable
M00,M00-25-P1,13,1,1,enable
M00,M00-25-P2,13,1,2,enable
M00,M00-25-S2,13,1,2,enable
M00,M00-25-S3,13,1,3,enable
M00,M00-26-P1,13,2,1,enable
M00,M00-26-P2,13,2,2,enable
M00,M00-27-P1,14,1,1,enable
M00,M00-27-P2,14,1,2,enable
M00,M00-27-S2,14,1,2,enable
M00,M00-27-S3,14,1,3,enable
M00,M00-28-P1,14,2,1,enable
M00,M00-28-P2,14,2,2,enable
M00,M00-29-P1,15,1,1,enable
M00,M00-29-S2,15,1,2,enable
M00,M00-29-S3,15,1,3,enable
M00,M00-30-P1,15,2,1,enable
M00,M00-31-P1,16,1,1,enable
M00,M00-31-S2,16,1,2,enable
M00,M00-31-S3,16,1,3,enable
M00,M00-32-P1,16,2,1,enable
M00,M00-33-P1,17,1,1,enable
M00,M00-33-S2,17,1,2,enable
M00,M00-33-S3,17,1,3,enable
M00,M00-34-P1,17,2,1,enable
M00,M00-35-P1,18,1,1,enable
M00,M00-35-S2,18,1,2,enable
M00,M00-35-S3,18,1,3,enable
M00,M00-36-P1,18,2,1,enable
M00,M01-01-P1,1,3,1,enable
M00,M01-01-P2,1,3,2,enable
M00,M01-01-S2,1,3,2,enable
M00,M01-01-S3,1,3,3,enable
M00,M01-01-S4,1,3,4,enable
M00,M01-02-P1,1,4,1,enable
M00,M01-02-P2,1,4,2,enable
M00,M01-02-S2,1,4,2,enable
M00,M01-02-S3,1,4,3,enable
M00,M01-02-S4,1,4,4,enable
M00,M01-03-P1,2,3,1,enable
M00,M01-03-P2,2,3,2,enable
M00,M01-03-S2,2,3,2,enable
M00,M01-03-S3,2,3,3,enable
M00,M01-03-S4,2,3,4,enable
M00,M01-04-P1,2,4,1,enable
M00,M01-04-P2,2,4,2,enable
M00,M01-04-S2,2,4,2,enable
M00,M01-04-S3,2,4,3,enable
M00,M01-04-S4,2,4,4,enable
M00,M01-05-P1,3,3,1,enable
M00,M01-05-P2,3,3,2,enable
M00,M01-05-S2,3,3,2,enable
M00,M01-05-S3,3,3,3,enable
M00,M01-05-S4,3,3,4,enable
M00,M01-06-P1,3,4,1,enable
M00,M01-06-P2,3,4,2,enable
M00,M01-06-S2,3,4,2,enable
M00,M01-06-S3,3,4,3,enable
M00,M01-06-S4,3,4,4,enable
M00,M01-07-P1,4,3,1,enable
M00,M01-07-P2,4,3,2,enable
M00,M01-07-S2,4,3,2,enable
M00,M01-07-S3,4,3,3,enable
M00,M01-07-S4,4,3,4,enable
M00,M01-08-P1,4,4,1,enable
M00,M01-08-P2,4,4,2,enable
M00,M01-08-S2,4,4,2,enable
M00,M01-08-S3,4,4,3,enable
M00,M01-08-S4,4,4,4,enable
M00,M01-09-P1,5,3,1,enable
M00,M01-09-P2,5,3,2,enable
M00,M01-09-S2,5,3,2,enable
M00,M01-09-S3,5,3,3,enable
M00,M01-09-S4,5,3,4,enable
M00,M01-10-P1,5,4,1,enable
M00,M01-10-P2,5,4,2,enable
M00,M01-10-S2,5,4,2,enable
M00,M01-10-S3,5,4,3,enable
M00,M01-10-S4,5,4,4,enable
M00,M01-11-P1,6,3,1,enable
M00,M01-11-P2,6,3,2,enable
M00,M01-11-S2,6,3,2,enable
M00,M01-11-S3,6,3,3,enable
M00,M01-11-S4,6,3,4,enable
M00,M01-12-P1,6,4,1,enable
M00,M01-12-P2,6,4,2,enable
M00,M01-12-S2,6,4,2,enable
M00,M01-12-S3,6,4,3,enable
M00,M01-12-S4,6,4,4,enable
M00,M01-13-P1,7,3,1,enable
M00,M01-13-P2,7,3,2,enable
M00,M01-13-S2,7,3,2,enable
M00,M01-13-S3,7,3,3,enable
M00,M01-13-S4,7,3,4,enable
M00,M01-14-P1,7,4,1,enable
M00,M01-14-P2,7,4,2,enable
M00,M01-14-S2,7,4,2,enable
M00,M01-14-S3,7,4,3,enable
M00,M01-14-S4,7,4,4,enable
M00,M01-15-P1,8,3,1,enable
M00,M01-15-P2,8,3,2,enable
M00,M01-15-S2,8,3,2,enable
M00,M01-15-S3,8,3,3,enable
M00,M01-15-S4,8,3,4,enable
M00,M01-16-P1,8,4,1,enable
M00,M01-16-P2,8,4,2,enable
M00,M01-16-S2,8,4,2,enable
M00,M01-16-S3,8,4,3,enable
M00,M01-16-S4,8,4,4,enable
M00,M01-17-P1,9,3,1,enable
M00,M01-17-P2,9,3,2,enable
M00,M01-17-S2,9,3,2,enable
M00,M01-17-S3,9,3,3,enable
M00,M01-17-S4,9,3,4,enable
M00,M01-18-P1,9,4,1,enable
M00,M01-18-P2,9,4,2,enable
M00,M01-18-S2,9,4,2,enable
M00,M01-18-S3,9,4,3,enable
M00,M01-18-S4,9,4,4,enable
M00,M01-19-P1,10,3,1,enable
M00,M01-19-P2,10,3,2,enable
M00,M01-19-S2,10,3,2,enable
M00,M01-19-S3,10,3,3,enable
M00,M01-19-S4,10,3,4,enable
M00,M01-20-P1,10,4,1,enable
M00,M01-20-P2,10,4,2,enable
M00,M01-20-S2,10,4,2,enable
M00,M01-20-S3,10,4,3,enable
M00,M01-20-S4,10,4,4,enable
M00,M01-21-P1,11,3,1,enable
M00,M01-21-P2,11,3,2,enable
M00,M01-21-S2,11,3,2,enable
M00,M01-21-S3,11,3,3,enable
M00,M01-21-S4,11,3,4,enable
M00,M01-22-P1,11,4,1,enable
M00,M01-22-P2,11,4,2,enable
M00,M01-22-S2,11,4,2,enable
M00,M01-22-S3,11,4,3,enable
M00,M01-22-S4,11,4,4,enable
M00,M01-23-P1,12,3,1,enable
M00,M01-23-P2,12,3,2,enable
M00,M01-23-S2,12,3,2,enable
M00,M01-23-S3,12,3,3,enable
M00,M01-23-S4,12,3,4,enable
M00,M01-24-P1,12,4,1,enable
M00,M01-24-P2,12,4,2,enable
M00,M01-24-S2,12,4,2,enable
M00,M01-24-S3,12,4,3,enable
M00,M01-24-S4,12,4,4,enable
M00,M01-25-P1,13,3,1,enable
M00,M01-25-P2,13,3,2,enable
M00,M01-25-S2,13,3,2,enable
M00,M01-25-S3,13,3,3,enable
M00,M01-25-S4,13,3,4,enable
M00,M01-26-P1,13,4,1,enable
M00,M01-26-P2,13,4,2,enable
M00,M01-26-S2,13,4,2,enable
M00,M01-26-S3,13,4,3,enable
M00,M01-26-S4,13,4,4,enable
M00,M01-27-P1,14,3,1,enable
M00,M01-27-P2,14,3,2,enable
M00,M01-27-S2,14,3,2,enable
M00,M01-27-S3,14,3,3,enable
M00,M01-27-S4,14,3,4,enable
M00,M01-28-P1,14,4,1,enable
M00,M01-28-P2,14,4,2,enable
M00,M01-28-S2,14,4,2,enable
M00,M01-28-S3,14,4,3,enable
M00,M01-28-S4,14,4,4,enable
M00,M01-29-P1,15,3,1,enable
M00,M01-29-S2,15,3,2,enable
M00,M01-29-S3,15,3,3,enable
M00,M01-29-S4,15,3,4,enable
M00,M01-30-P1,15,4,1,enable
M00,M01-30-S2,15,4,2,enable
M00,M01-30-S3,15,4,3,enable
M00,M01-30-S4,15,4,4,enable
M00,M01-31-P1,16,3,1,enable
M00,M01-31-S2,16,3,2,enable
M00,M01-31-S3,16,3,3,enable
M00,M01-31-S4,16,3,4,enable
M00,M01-32-P1,16,4,1,enable
M00,M01-32-S2,16,4,2,enable
M00,M01-32-S3,16,4,3,enable
M00,M01-32-S4,16,4,4,enable
M00,M01-33-P1,17,3,1,enable
M00,M01-33-S2,17,3,2,enable
M00,M01-33-S3,17,3,3,enable
M00,M01-33-S4,17,3,4,enable
M00,M01-34-P1,17,4,1,enable
M00,M01-34-S2,17,4,2,enable
M00,M01-34-S3,17,4,3,enable
M00,M01-34-S4,17,4,4,enable
M00,M01-35-P1,18,3,1,enable
M00,M01-35-S2,18,3,2,enable
M00,M01-35-S3,18,3,3,enable
